num_caracteres,num_palavras,num_paragrafos,tamanho_medio_paragrafos,palavras_unicas,repeticao_palavras,tamanho_medio_palavras,erros_ortograficos,erros_gramaticais,erros_concordancia,nota
2007,328,4,501.0,223,1.4708520179372198,5.121951219512195,7,4,0,1.0
1555,269,5,310.2,179,1.5027932960893855,4.776951672862453,2,3,0,1.0
1843,304,4,460.0,184,1.6521739130434783,5.0625,8,8,0,0.5
1477,253,3,491.6666666666667,166,1.5240963855421688,4.83794466403162,9,5,0,1.0
2107,358,6,350.3333333333333,232,1.543103448275862,4.88268156424581,17,15,0,0.5
1802,290,4,449.75,201,1.4427860696517414,5.213793103448276,6,1,0,2.0
2869,453,4,716.5,284,1.5950704225352113,5.33112582781457,25,10,0,0.5
1623,278,4,405.0,193,1.4404145077720207,4.841726618705036,4,1,0,2.0
830,131,4,206.75,93,1.4086021505376345,5.343511450381679,2,1,0,0.5
1571,252,4,392.0,156,1.6153846153846154,5.234126984126984,8,14,0,1.0
1535,251,4,383.0,166,1.5120481927710843,5.115537848605578,3,4,0,1.5
1609,244,5,321.0,174,1.4022988505747127,5.598360655737705,1,2,0,1.5
1786,264,3,594.6666666666666,179,1.4748603351955307,5.768939393939394,9,3,0,2.0
1551,239,6,257.6666666666667,173,1.3815028901734103,5.489539748953975,11,6,0,0.5
1630,275,6,270.8333333333333,197,1.3959390862944163,4.930909090909091,7,7,0,0.0
1282,227,4,319.75,154,1.474025974025974,4.647577092511013,3,3,0,0.5
1728,267,4,431.25,185,1.4432432432432432,5.47565543071161,2,3,0,2.0
2506,410,5,500.4,268,1.5298507462686568,5.11219512195122,6,5,0,1.5
1678,267,4,418.75,177,1.5084745762711864,5.284644194756554,8,8,0,2.0
2200,367,5,439.2,229,1.6026200873362446,4.989100817438692,8,13,0,0.0
1738,270,5,346.8,186,1.4516129032258065,5.437037037037037,13,13,0,1.0
1520,217,4,379.25,168,1.2916666666666667,6.009216589861751,14,3,0,1.0
1121,186,5,223.4,126,1.4761904761904763,5.026881720430108,5,3,0,1.0
2108,343,4,526.25,211,1.6255924170616114,5.131195335276968,5,8,0,1.0
2011,305,4,502.0,197,1.5482233502538072,5.593442622950819,8,8,0,0.5
1575,239,5,314.2,166,1.4397590361445782,5.594142259414226,3,4,0,1.5
1342,214,5,267.6,157,1.3630573248407643,5.266355140186916,2,3,0,1.5
1364,218,4,340.25,158,1.379746835443038,5.256880733944954,2,0,0,1.0
1684,278,7,239.71428571428572,187,1.4866310160427807,5.061151079136691,6,13,0,2.0
1405,227,5,280.2,145,1.5655172413793104,5.1938325991189425,12,14,0,1.0
2881,479,5,575.4,248,1.9314516129032258,4.9728601252609606,6,31,0,1.0
1880,285,7,267.7142857142857,172,1.6569767441860466,5.6,3,3,0,2.0
1907,309,4,476.0,211,1.4644549763033174,5.171521035598706,5,8,0,1.5
2316,393,4,578.25,244,1.610655737704918,4.888040712468193,4,12,0,1.5
2668,427,7,380.2857142857143,270,1.5814814814814815,5.248243559718969,24,11,0,1.5
1105,182,4,275.5,128,1.421875,5.076923076923077,6,5,0,1.5
2354,361,7,335.42857142857144,241,1.4979253112033195,5.518005540166205,8,11,0,1.5
2169,357,5,433.0,197,1.8121827411167513,5.07563025210084,6,4,0,1.5
1257,188,4,313.5,137,1.3722627737226278,5.6861702127659575,3,3,0,1.5
1881,291,3,626.3333333333334,192,1.515625,5.463917525773196,9,8,0,1.5
1495,246,5,298.2,159,1.5471698113207548,5.08130081300813,3,9,0,1.5
1928,309,4,481.25,197,1.5685279187817258,5.242718446601942,8,7,0,1.0
1505,236,4,375.5,175,1.3485714285714285,5.38135593220339,4,0,0,1.5
2246,382,4,560.75,239,1.598326359832636,4.87958115183246,3,7,0,1.0
1900,306,5,379.2,194,1.577319587628866,5.212418300653595,11,15,0,1.0
1321,209,3,439.6666666666667,137,1.5255474452554745,5.320574162679426,3,5,0,1.0
1765,294,4,440.5,181,1.6243093922651934,5.003401360544218,8,13,0,1.0
1467,260,5,292.6,145,1.793103448275862,4.6461538461538465,2,7,0,1.0
1318,223,4,328.75,143,1.5594405594405594,4.914798206278027,10,6,0,1.5
874,144,4,217.75,100,1.44,5.076388888888889,1,2,0,1.5
1949,310,4,486.5,200,1.55,5.290322580645161,8,7,0,2.0
1488,244,3,495.3333333333333,173,1.4104046242774566,5.102459016393443,6,3,0,1.5
1257,195,5,250.6,133,1.4661654135338347,5.4512820512820515,3,2,0,1.0
1179,217,3,392.3333333333333,147,1.4761904761904763,4.423963133640553,10,14,0,1.0
818,134,3,272.0,100,1.34,5.104477611940299,3,4,0,1.0
4651,744,4,1162.0,410,1.8146341463414635,5.251344086021505,10,10,0,1.5
1340,221,2,669.5,157,1.4076433121019107,5.0633484162895925,2,13,0,0.5
1538,244,6,255.5,175,1.3942857142857144,5.299180327868853,3,8,0,1.5
2902,473,4,724.75,303,1.561056105610561,5.126849894291754,13,15,0,1.5
1474,238,3,490.6666666666667,164,1.451219512195122,5.180672268907563,9,7,0,0.5
1708,276,4,426.25,188,1.4680851063829787,5.184782608695652,5,4,0,1.5
1514,247,4,377.75,165,1.496969696969697,5.129554655870446,2,3,0,1.0
1860,318,5,371.2,203,1.5665024630541873,4.852201257861635,1,4,0,1.0
1217,194,3,405.0,139,1.39568345323741,5.27319587628866,2,4,0,1.0
1697,274,4,423.5,193,1.4196891191709844,5.193430656934306,15,14,0,1.0
1489,224,5,297.0,158,1.4177215189873418,5.642857142857143,3,2,0,1.5
2392,375,5,477.6,254,1.4763779527559056,5.378666666666667,9,4,0,1.5
1886,300,5,376.4,185,1.6216216216216217,5.29,12,10,0,1.0
1574,247,4,392.75,173,1.4277456647398843,5.376518218623482,5,7,0,1.5
1547,259,6,257.0,171,1.5146198830409356,4.969111969111969,8,6,0,1.0
1784,288,5,356.0,188,1.5319148936170213,5.197916666666667,6,7,0,1.5
820,139,3,272.6666666666667,101,1.3762376237623761,4.899280575539568,5,6,0,1.5
1108,179,3,368.6666666666667,123,1.4552845528455285,5.184357541899441,3,3,0,1.5
1977,303,6,328.6666666666667,209,1.4497607655502391,5.528052805280528,5,4,0,1.0
1036,174,5,206.4,126,1.380952380952381,4.954022988505747,5,7,0,1.0
1210,204,1,1210.0,140,1.457142857142857,4.921568627450981,1,7,0,0.5
1303,200,4,325.0,147,1.3605442176870748,5.52,7,0,0,1.0
1878,317,4,468.75,202,1.5693069306930694,4.921135646687697,5,9,0,1.0
2649,445,5,529.0,232,1.918103448275862,4.948314606741573,13,4,0,1.5
1795,297,4,448.0,189,1.5714285714285714,5.043771043771044,6,4,0,1.5
2114,354,5,422.0,225,1.5733333333333333,4.97457627118644,3,6,0,1.0
1411,227,5,281.4,163,1.392638036809816,5.215859030837004,3,0,0,1.0
2170,361,6,360.8333333333333,226,1.5973451327433628,5.008310249307479,13,7,0,1.5
1295,208,5,258.2,138,1.5072463768115942,5.230769230769231,0,3,0,1.5
1923,348,5,383.8,206,1.6893203883495145,4.528735632183908,5,2,0,1.0
1618,265,7,230.28571428571428,160,1.65625,5.109433962264151,5,3,0,1.5
2341,346,5,467.4,223,1.5515695067264574,5.765895953757226,7,1,0,2.0
1856,311,4,463.25,200,1.555,4.958199356913183,4,6,0,1.5
2091,344,4,522.0,223,1.5426008968609866,5.078488372093023,9,8,0,1.5
1375,234,1,1375.0,173,1.3526011560693643,4.8760683760683765,8,11,0,1.0
1833,296,4,457.5,195,1.5179487179487179,5.1925675675675675,8,6,0,1.5
1540,266,3,512.6666666666666,174,1.528735632183908,4.793233082706767,14,9,0,1.0
1441,236,4,359.5,171,1.3801169590643274,5.1059322033898304,7,6,0,1.5
741,128,4,184.5,86,1.4883720930232558,4.796875,2,1,0,1.0
1448,248,5,288.8,166,1.4939759036144578,4.842741935483871,4,4,0,2.0
2073,326,9,229.44444444444446,212,1.5377358490566038,5.361963190184049,8,3,0,2.0
1292,199,4,322.25,136,1.463235294117647,5.49748743718593,1,1,0,2.0
1427,224,5,284.6,150,1.4933333333333334,5.375,6,3,0,2.0
1723,261,4,430.0,172,1.5174418604651163,5.605363984674329,7,2,0,1.5
1635,257,5,326.2,178,1.4438202247191012,5.361867704280155,11,14,0,1.0
2347,354,3,781.6666666666666,229,1.5458515283842795,5.624293785310734,20,3,0,1.5
1539,265,4,384.0,167,1.5868263473053892,4.807547169811321,6,7,0,1.0
993,164,3,330.3333333333333,111,1.4774774774774775,5.060975609756097,3,5,0,1.0
1257,224,3,418.3333333333333,156,1.435897435897436,4.607142857142857,5,9,0,1.0
2044,348,6,339.8333333333333,173,2.0115606936416186,4.873563218390805,4,6,0,0.5
2482,400,5,495.6,247,1.6194331983805668,5.2075,8,5,0,1.5
1402,209,4,349.75,141,1.4822695035460993,5.70334928229665,3,3,0,1.0
1222,184,5,243.6,141,1.3049645390070923,5.646739130434782,2,8,0,1.5
1655,251,6,275.0,176,1.4261363636363635,5.597609561752988,5,3,0,2.0
1199,197,4,299.0,136,1.4485294117647058,5.091370558375634,7,8,0,1.5
916,143,2,457.5,106,1.349056603773585,5.405594405594406,0,1,0,1.0
1845,303,4,460.5,181,1.6740331491712708,5.079207920792079,7,27,0,0.5
2234,343,4,557.75,220,1.559090909090909,5.50728862973761,11,7,0,1.5
1960,318,6,325.8333333333333,214,1.485981308411215,5.160377358490566,6,8,0,1.0
1345,224,4,335.5,146,1.5342465753424657,5.004464285714286,6,8,0,0.5
1325,201,6,220.0,151,1.3311258278145695,5.592039800995025,3,3,0,0.5
1454,242,4,362.75,152,1.5921052631578947,5.008264462809917,1,1,0,1.0
2399,401,3,799.0,244,1.6434426229508197,4.975062344139651,14,16,0,1.0
1565,268,5,312.2,177,1.5141242937853108,4.843283582089552,18,2,0,1.5
1184,193,4,295.25,142,1.3591549295774648,5.134715025906735,2,6,0,1.5
1017,175,4,253.5,132,1.3257575757575757,4.817142857142857,4,2,0,1.0
2242,343,4,559.75,226,1.5176991150442478,5.533527696793003,22,10,0,1.0
1562,264,4,389.75,176,1.5,4.920454545454546,3,2,0,1.5
1478,245,4,368.75,174,1.4080459770114941,5.024489795918368,7,4,0,1.5
1743,282,4,435.0,199,1.4170854271356783,5.177304964539007,8,7,0,1.5
1503,237,5,299.8,167,1.4191616766467066,5.345991561181434,3,5,0,1.5
1433,247,5,285.8,159,1.5534591194968554,4.801619433198381,4,6,0,1.5
1202,202,3,400.0,136,1.4852941176470589,4.955445544554456,6,4,0,1.0
1286,215,4,320.75,142,1.5140845070422535,4.976744186046512,4,4,0,1.0
2090,356,4,521.75,210,1.6952380952380952,4.873595505617978,5,18,0,1.0
2075,346,5,414.2,228,1.5175438596491229,5.0,2,8,0,1.5
3710,576,6,617.5,377,1.5278514588859415,5.442708333333333,19,2,0,2.0
1868,320,9,206.66666666666666,206,1.5533980582524272,4.840625,7,11,0,0.0
1716,293,1,1716.0,197,1.4873096446700507,4.853242320819112,4,5,0,1.0
2014,348,5,402.0,224,1.5535714285714286,4.787356321839081,8,4,0,1.5
1990,316,5,397.2,204,1.5490196078431373,5.291139240506329,3,6,0,1.0
1116,182,5,222.4,131,1.3893129770992367,5.137362637362638,4,3,0,1.0
1354,201,4,337.75,154,1.3051948051948052,5.736318407960199,8,3,0,1.5
1351,226,5,269.4,138,1.6376811594202898,4.977876106194691,0,6,0,1.5
1186,186,5,236.4,136,1.3676470588235294,5.381720430107527,3,1,0,1.5
2381,368,4,594.5,244,1.5081967213114753,5.4728260869565215,5,1,0,2.0
1154,196,5,230.0,141,1.3900709219858156,4.88265306122449,8,5,0,0.5
1272,205,4,317.25,149,1.3758389261744965,5.209756097560976,4,4,0,1.0
1714,289,4,427.75,195,1.4820512820512821,4.923875432525952,2,8,0,0.5
1792,285,6,297.8333333333333,203,1.4039408866995073,5.287719298245614,8,18,0,0.5
1602,262,4,399.75,161,1.6273291925465838,5.114503816793893,1,2,0,2.0
1224,220,5,244.0,151,1.4569536423841059,4.568181818181818,9,9,0,1.0
3314,567,5,662.0,306,1.8529411764705883,4.839506172839506,14,10,0,1.0
1307,231,3,435.0,152,1.519736842105263,4.658008658008658,1,3,0,0.5
1432,252,3,476.6666666666667,154,1.6363636363636365,4.674603174603175,1,5,0,1.0
1940,333,4,484.25,209,1.5933014354066986,4.8258258258258255,15,5,0,1.5
1735,295,5,346.2,191,1.544502617801047,4.88135593220339,8,8,0,1.0
1919,330,5,383.0,201,1.6417910447761195,4.8121212121212125,7,7,0,1.5
2163,365,5,431.8,221,1.6515837104072397,4.926027397260274,11,10,0,0.5
1416,241,5,282.4,160,1.50625,4.8796680497925315,7,1,0,1.5
2114,332,9,234.0,225,1.4755555555555555,5.370481927710843,6,7,0,1.5
1230,216,4,306.75,141,1.5319148936170213,4.699074074074074,4,13,0,0.0
1621,263,5,323.4,190,1.3842105263157896,5.167300380228137,1,1,0,1.5
1314,230,5,262.0,160,1.4375,4.717391304347826,4,4,0,0.5
1370,228,1,1370.0,156,1.4615384615384615,5.0131578947368425,3,5,0,1.0
1149,192,4,286.5,133,1.443609022556391,4.984375,6,12,0,0.5
1227,213,4,306.0,140,1.5214285714285714,4.76056338028169,1,2,0,2.0
1692,281,4,422.25,195,1.441025641025641,5.02491103202847,7,3,0,2.0
2546,412,5,508.4,246,1.6747967479674797,5.16747572815534,8,10,0,2.0
1688,287,8,210.125,170,1.688235294117647,4.853658536585366,2,15,0,1.0
1100,173,5,219.2,121,1.4297520661157024,5.3526011560693645,6,4,0,1.5
1826,303,5,364.4,191,1.5863874345549738,5.01980198019802,5,14,0,1.0
2209,352,3,735.6666666666666,237,1.4852320675105486,5.267045454545454,9,5,0,1.0
3446,603,12,286.25,333,1.8108108108108107,4.711442786069652,9,14,0,1.0
2415,406,7,344.14285714285717,235,1.7276595744680852,4.945812807881773,7,19,0,1.0
1446,240,4,360.75,159,1.509433962264151,5.016666666666667,8,9,0,1.0
1474,261,3,490.6666666666667,167,1.562874251497006,4.647509578544061,6,8,0,1.0
1383,225,4,345.0,167,1.347305389221557,5.1466666666666665,2,9,0,1.0
1543,266,5,307.8,187,1.4224598930481283,4.804511278195489,6,4,0,2.0
1114,194,6,184.83333333333334,131,1.4809160305343512,4.742268041237113,3,7,0,1.0
2122,335,3,706.6666666666666,227,1.475770925110132,5.334328358208955,10,4,0,1.5
1398,237,5,278.8,170,1.3941176470588235,4.90295358649789,11,19,0,0.5
1334,216,6,221.5,148,1.4594594594594594,5.180555555555555,3,5,0,1.0
2309,381,5,461.0,230,1.6565217391304348,5.057742782152231,2,6,0,1.5
2279,377,5,455.0,232,1.625,5.039787798408488,7,4,0,1.5
964,154,4,240.25,118,1.305084745762712,5.259740259740259,6,5,0,0.5
1811,315,4,452.0,188,1.675531914893617,4.752380952380952,11,7,0,1.0
962,161,4,239.75,118,1.3644067796610169,4.9813664596273295,10,6,0,1.0
1811,300,6,301.0,203,1.477832512315271,5.04,8,2,0,2.0
1870,312,5,373.2,189,1.6507936507936507,4.993589743589744,3,6,0,1.5
2525,440,7,359.85714285714283,262,1.6793893129770991,4.736363636363636,8,9,0,1.0
1961,330,6,326.0,211,1.5639810426540284,4.9363636363636365,2,9,0,1.0
2120,351,5,423.2,240,1.4625,5.0398860398860394,4,5,0,1.5
1729,275,6,287.3333333333333,194,1.4175257731958764,5.290909090909091,13,7,0,1.5
1449,238,4,361.5,152,1.5657894736842106,5.084033613445378,4,8,0,1.0
2257,361,4,563.5,247,1.4615384615384615,5.254847645429363,2,3,0,1.5
1876,338,5,374.4,212,1.5943396226415094,4.553254437869822,8,6,0,2.0
1198,218,6,198.83333333333334,136,1.6029411764705883,4.495412844036697,2,3,0,0.0
1498,279,4,373.75,158,1.7658227848101267,4.369175627240144,2,9,0,1.0
1745,307,4,435.5,190,1.6157894736842104,4.687296416938111,9,2,0,2.0
1959,318,1,1959.0,207,1.536231884057971,5.1572327044025155,12,3,0,2.0
1082,168,2,540.5,126,1.3333333333333333,5.446428571428571,1,6,0,1.5
1690,267,5,337.2,189,1.4126984126984128,5.314606741573034,11,6,0,1.5
1214,214,4,302.75,143,1.4965034965034965,4.672897196261682,3,4,0,1.0
1252,202,4,312.25,142,1.4225352112676057,5.193069306930693,4,2,0,1.5
1845,305,5,368.2,213,1.431924882629108,5.049180327868853,11,8,0,0.5
1521,255,5,303.4,174,1.4655172413793103,4.964705882352941,1,4,0,1.0
1912,320,5,381.6,193,1.6580310880829014,4.978125,4,4,0,1.5
1810,315,5,361.2,199,1.5829145728643217,4.749206349206349,3,5,0,0.5
1510,243,4,376.75,167,1.4550898203592815,5.209876543209877,4,4,0,1.5
2053,360,4,512.5,214,1.6822429906542056,4.705555555555556,6,2,0,2.0
1216,194,2,607.5,139,1.39568345323741,5.257731958762887,6,7,0,1.5
1979,314,6,329.0,199,1.5778894472361809,5.302547770700637,7,10,0,0.0
1843,304,5,367.8,185,1.6432432432432433,5.0625,5,12,0,1.0
1402,224,4,349.75,146,1.5342465753424657,5.263392857142857,4,5,0,2.0
1252,216,4,312.25,153,1.411764705882353,4.796296296296297,13,6,0,0.5
1648,274,3,548.6666666666666,163,1.6809815950920246,5.0036496350364965,11,8,0,1.0
2767,482,4,691.0,268,1.7985074626865671,4.738589211618257,6,8,0,1.5
1933,325,5,385.8,201,1.6169154228855722,4.941538461538461,4,12,0,1.5
1139,191,4,284.0,132,1.446969696969697,4.968586387434555,3,1,0,0.5
1547,251,5,308.6,172,1.4593023255813953,5.163346613545817,2,5,0,2.0
991,163,3,329.6666666666667,111,1.4684684684684686,5.079754601226994,0,4,0,1.5
1122,185,3,373.3333333333333,132,1.4015151515151516,5.064864864864865,3,7,0,0.5
1763,301,4,440.0,188,1.601063829787234,4.853820598006645,2,6,0,1.0
1572,248,6,261.1666666666667,167,1.4850299401197604,5.342741935483871,3,2,0,1.5
2170,382,6,360.8333333333333,225,1.6977777777777778,4.675392670157068,7,6,0,2.0
1639,280,5,327.0,188,1.4893617021276595,4.8428571428571425,3,6,0,1.0
1808,308,4,451.25,190,1.6210526315789473,4.866883116883117,11,6,0,1.0
2147,337,5,428.6,213,1.5821596244131455,5.373887240356083,14,6,0,1.0
1376,222,3,458.0,150,1.48,5.202702702702703,3,6,0,1.5
2076,320,4,518.25,215,1.4883720930232558,5.478125,10,6,0,1.0
1673,283,4,417.5,182,1.554945054945055,4.911660777385159,0,2,0,1.0
904,158,3,300.6666666666667,108,1.462962962962963,4.727848101265823,9,18,0,0.0
1303,217,6,216.33333333333334,142,1.528169014084507,5.0046082949308754,1,5,0,1.5
1886,293,5,376.4,179,1.6368715083798884,5.412969283276451,4,7,0,1.0
1168,191,5,232.8,135,1.4148148148148147,5.12041884816754,3,3,0,1.0
803,138,4,200.0,95,1.4526315789473685,4.826086956521739,1,6,0,1.0
2727,445,6,453.6666666666667,255,1.7450980392156863,5.125842696629213,11,9,0,1.0
1481,250,3,493.0,173,1.4450867052023122,4.924,4,3,0,1.0
2007,344,5,400.6,209,1.645933014354067,4.834302325581396,10,5,0,1.5
1003,145,4,250.0,109,1.3302752293577982,5.924137931034482,1,0,0,1.5
1886,316,6,313.5,192,1.6458333333333333,4.965189873417722,8,9,0,0.5
1277,217,3,425.0,147,1.4761904761904763,4.889400921658986,5,2,0,1.0
1484,245,5,296.0,149,1.6442953020134228,5.057142857142857,11,4,0,1.0
1805,290,4,450.5,193,1.5025906735751295,5.224137931034483,4,6,0,1.5
1971,332,4,492.0,178,1.8651685393258426,4.936746987951807,1,4,0,0.5
1670,277,4,416.75,171,1.6198830409356726,5.0108303249097474,5,6,0,0.0
2061,343,5,411.4,200,1.715,5.011661807580175,4,4,0,2.0
2167,332,3,721.6666666666666,204,1.6274509803921569,5.52710843373494,9,3,0,1.5
2172,355,5,433.6,190,1.868421052631579,5.118309859154929,13,18,0,0.5
2053,334,4,512.5,235,1.421276595744681,5.140718562874252,4,5,0,1.0
1083,188,5,215.8,121,1.5537190082644627,4.76063829787234,5,9,0,1.0
1625,261,3,541.0,169,1.544378698224852,5.21455938697318,6,5,0,1.0
1513,259,4,377.5,166,1.5602409638554218,4.841698841698841,5,3,0,1.5
1151,184,5,229.4,133,1.3834586466165413,5.260869565217392,11,7,0,1.0
2713,440,3,903.6666666666666,273,1.6117216117216118,5.163636363636364,7,5,0,1.0
2412,411,4,602.25,237,1.7341772151898733,4.868613138686132,5,9,0,1.0
2096,323,6,348.5,219,1.4748858447488584,5.492260061919505,4,3,0,2.0
1785,286,8,222.25,185,1.545945945945946,5.2377622377622375,5,7,0,1.5
1545,252,5,308.2,149,1.691275167785235,5.103174603174603,5,20,0,0.0
1317,209,4,328.5,152,1.375,5.30622009569378,5,3,0,1.0
2170,335,3,722.6666666666666,198,1.6919191919191918,5.477611940298507,13,14,0,0.5
1923,293,5,383.8,199,1.4723618090452262,5.5563139931740615,8,9,0,1.0
1895,297,4,473.0,205,1.448780487804878,5.383838383838384,7,6,0,0.5
2470,423,5,493.2,233,1.815450643776824,4.832151300236407,6,9,0,1.5
1917,306,4,478.5,212,1.4433962264150944,5.261437908496732,7,6,0,1.0
1881,287,4,469.5,209,1.3732057416267942,5.557491289198606,11,7,0,2.0
1615,264,5,322.2,156,1.6923076923076923,5.121212121212121,13,6,0,1.0
2322,389,3,773.3333333333334,241,1.6141078838174274,4.969151670951157,11,8,0,1.0
1792,254,5,357.6,184,1.3804347826086956,6.047244094488189,15,16,0,0.5
1868,310,4,466.25,205,1.5121951219512195,5.02258064516129,8,7,0,1.5
1831,305,5,365.4,188,1.622340425531915,5.0,7,14,0,1.0
850,140,4,211.75,108,1.2962962962962963,5.078571428571428,1,3,0,1.0
2095,345,4,523.0,208,1.6586538461538463,5.07536231884058,2,5,0,1.5
2674,433,6,444.8333333333333,266,1.6278195488721805,5.177829099307159,6,4,0,2.0
1177,201,4,293.5,127,1.5826771653543308,4.855721393034826,3,3,0,1.0
2088,371,5,416.8,200,1.855,4.630727762803234,9,1,0,2.0
766,123,4,190.75,97,1.268041237113402,5.235772357723577,2,0,0,1.0
1534,270,2,766.5,167,1.6167664670658684,4.681481481481481,3,2,0,1.5
1398,232,4,348.75,163,1.4233128834355828,5.030172413793103,9,3,0,1.0
1572,273,6,261.1666666666667,176,1.5511363636363635,4.758241758241758,5,9,0,0.5
364,68,2,181.5,55,1.2363636363636363,4.3088235294117645,3,3,0,0.0
1638,294,3,545.3333333333334,169,1.7396449704142012,4.561224489795919,3,10,0,0.5
1287,197,5,256.6,132,1.4924242424242424,5.4873096446700504,5,12,0,0.5
2331,396,4,582.0,234,1.6923076923076923,4.883838383838384,4,6,0,1.0
1985,356,5,396.2,197,1.8071065989847717,4.578651685393258,3,7,0,0.0
1454,249,4,362.75,153,1.6274509803921569,4.843373493975903,4,10,0,1.0
2093,356,4,522.5,214,1.6635514018691588,4.879213483146067,11,6,0,1.5
1968,311,4,491.25,178,1.747191011235955,5.32475884244373,3,7,0,1.0
786,121,3,261.3333333333333,95,1.2736842105263158,5.5041322314049586,1,1,0,1.0
1189,211,6,197.33333333333334,149,1.4161073825503356,4.6350710900473935,1,14,0,0.5
1957,323,4,488.5,215,1.5023255813953489,5.061919504643963,4,7,0,2.0
2036,347,4,508.25,205,1.6926829268292682,4.870317002881844,6,10,0,0.5
942,158,4,234.75,116,1.3620689655172413,4.968354430379747,3,1,0,1.0
1065,171,4,265.5,117,1.4615384615384615,5.233918128654971,1,11,0,1.0
1701,283,4,424.5,174,1.6264367816091954,5.014134275618375,6,4,0,1.0
1475,242,5,294.2,165,1.4666666666666666,5.090909090909091,8,6,0,1.0
1405,206,4,350.5,156,1.3205128205128205,5.820388349514563,5,2,0,1.0
1802,293,5,359.6,189,1.5502645502645502,5.150170648464163,15,4,0,2.0
1258,229,2,628.5,150,1.5266666666666666,4.497816593886463,10,12,0,1.0
1780,318,7,253.42857142857142,190,1.6736842105263159,4.60062893081761,5,8,0,0.5
3579,617,3,1192.3333333333333,330,1.8696969696969696,4.80064829821718,13,24,0,0.5
2394,394,6,398.1666666666667,235,1.676595744680851,5.0786802030456855,8,3,0,1.0
2437,404,12,202.16666666666666,234,1.7264957264957266,5.034653465346534,15,20,0,0.5
1180,197,3,392.6666666666667,144,1.3680555555555556,4.99492385786802,3,4,0,1.5
1603,271,4,400.0,176,1.5397727272727273,4.918819188191882,11,9,0,1.0
2213,375,5,441.8,248,1.5120967741935485,4.904,17,7,0,2.0
4628,795,22,209.4090909090909,469,1.695095948827292,4.821383647798742,40,33,0,2.0
1257,210,5,250.6,145,1.4482758620689655,4.9904761904761905,7,5,0,2.0
1978,315,5,394.8,209,1.507177033492823,5.279365079365079,18,34,0,0.5
823,132,4,205.0,101,1.306930693069307,5.242424242424242,3,4,0,0.5
1573,258,4,392.5,173,1.4913294797687862,5.10077519379845,7,4,0,1.5
1539,254,12,127.33333333333333,189,1.343915343915344,5.062992125984252,6,16,0,0.0
1864,306,4,465.25,215,1.4232558139534883,5.084967320261438,10,8,0,1.5
2166,386,6,360.1666666666667,226,1.7079646017699115,4.6139896373057,9,9,0,2.0
1468,216,5,292.8,163,1.3251533742331287,5.800925925925926,9,6,0,1.0
1728,265,4,431.25,174,1.5229885057471264,5.524528301886792,9,6,0,1.5
1493,269,8,185.75,166,1.6204819277108433,4.553903345724907,4,7,0,1.0
1101,195,3,366.3333333333333,117,1.6666666666666667,4.651282051282052,8,12,0,1.0
1360,224,5,271.2,153,1.4640522875816993,5.075892857142857,6,4,0,0.0
1897,309,3,631.6666666666666,199,1.5527638190954773,5.142394822006472,17,15,0,1.5
1217,211,4,303.5,129,1.6356589147286822,4.767772511848341,4,8,0,1.5
1378,223,3,458.6666666666667,155,1.4387096774193548,5.15695067264574,4,11,0,1.0
1679,265,5,335.0,181,1.4640883977900552,5.305660377358491,12,17,0,0.5
1203,204,5,239.8,136,1.5,4.887254901960785,6,11,0,1.0
1856,287,4,463.25,187,1.53475935828877,5.466898954703833,3,12,0,0.5
1121,180,6,186.0,133,1.3533834586466165,5.233333333333333,3,1,0,1.0
1478,244,4,368.75,170,1.4352941176470588,5.061475409836065,7,6,0,1.0
2168,332,4,541.25,224,1.4821428571428572,5.533132530120482,14,4,0,1.5
1872,322,4,467.25,194,1.6597938144329898,4.816770186335404,4,4,0,0.5
2182,372,7,310.85714285714283,234,1.5897435897435896,4.868279569892473,12,10,0,1.0
2468,400,5,492.8,262,1.5267175572519085,5.1525,12,13,0,0.5
1295,219,4,323.0,154,1.422077922077922,4.9132420091324205,7,9,0,0.5
2191,361,5,437.4,220,1.6409090909090909,5.069252077562327,2,3,0,1.0
1200,203,4,299.25,142,1.4295774647887325,4.906403940886699,2,5,0,0.5
2361,362,7,336.42857142857144,238,1.5210084033613445,5.524861878453039,9,8,0,1.0
1299,207,4,324.0,136,1.5220588235294117,5.270531400966184,6,5,0,1.0
1094,181,6,181.5,136,1.3308823529411764,5.038674033149171,3,3,0,1.0
1390,229,6,230.83333333333334,150,1.5266666666666666,5.074235807860262,5,5,0,1.0
1567,280,5,312.6,175,1.6,4.6,2,4,0,1.0
2173,364,4,542.5,233,1.5622317596566524,4.972527472527473,16,15,0,1.0
1878,307,4,468.75,207,1.4830917874396135,5.120521172638436,14,3,0,0.5
1143,176,5,227.8,129,1.3643410852713178,5.494318181818182,2,5,0,1.5
1543,256,5,307.8,179,1.4301675977653632,5.03125,6,4,0,1.5
1729,313,4,431.5,174,1.7988505747126438,4.527156549520766,6,5,0,1.5
680,114,2,339.5,88,1.2954545454545454,4.973684210526316,8,3,0,1.0
1052,181,5,209.6,128,1.4140625,4.81767955801105,4,8,0,0.0
976,156,3,324.6666666666667,112,1.3928571428571428,5.262820512820513,8,3,0,0.5
1497,245,4,373.5,172,1.4244186046511629,5.114285714285714,7,5,0,1.0
1292,232,4,322.25,152,1.5263157894736843,4.573275862068965,1,0,0,2.0
